neighbors,dot,wall,loop,manhatan,path,panic_dist,wall_rate,depth,randomes,probability,Average,Max,Min,WinRate,Time
2,10,2,7,15,3,1,0.1,8,True,0.7,319.8,618,44,0.0,0.9009912125000028
2,10,2,7,15,7,1,0.1,3,True,0.7,310.4,560,89,0.0,0.007280258299988418
2,10,2,7,15,7,1,0.1,5,True,0.7,359.6,838,54,0.0,0.06831919589999416
2,10,2,7,15,7,1,0.1,8,True,0.7,449.1,682,135,0.0,1.4788568833999989
2,10,2,7,15,10,1,0.1,3,True,0.7,352.1,848,56,0.0,0.011336887499987824
2,10,2,7,15,10,1,0.1,5,True,0.7,506.1,889,182,0.0,0.10601901249999628
2,10,2,7,15,10,1,0.1,8,True,0.7,346.3,756,40,0.0,1.1797232375000022
2,10,6,7,5,3,1,0.1,3,True,0.7,434.9,670,200,0.0,0.010518258299998706
2,10,6,7,5,3,1,0.1,5,True,0.7,380.9,675,129,0.0,0.05716032919999634
2,10,6,7,5,3,1,0.1,8,True,0.7,412.0,773,108,0.0,1.672114516700003
2,10,6,7,5,7,1,0.1,3,True,0.7,440.9,789,135,0.0,0.010125091700001577
2,10,6,7,5,7,1,0.1,5,True,0.7,449.4,684,31,0.0,0.07363718750000317
2,10,6,7,5,7,1,0.1,8,True,0.7,403.1,766,104,0.0,1.331855679199998
2,10,6,7,5,10,1,0.1,3,True,0.7,496.8,815,128,0.0,0.013368620799997188
2,10,6,7,5,10,1,0.1,5,True,0.7,296.5,689,15,0.0,0.04388065830000869
2,10,6,7,5,10,1,0.1,8,True,0.7,346.2,753,31,0.0,1.2863682832999985
2,10,6,7,9,3,1,0.1,3,True,0.7,415.3,811,21,0.0,0.013267758300003152
2,10,6,7,9,3,1,0.1,5,True,0.7,420.7,799,95,0.0,0.07464382079999723
2,10,6,7,9,3,1,0.1,8,True,0.7,343.1,660,27,0.0,0.9446447040999828
2,10,6,7,9,7,1,0.1,3,True,0.7,476.5,875,191,0.0,0.012337020899985873
2,10,6,7,9,7,1,0.1,5,True,0.7,387.4,693,23,0.0,0.06533897090000665
2,10,6,7,9,7,1,0.1,8,True,0.7,393.8,636,21,0.0,1.467543054099997
2,10,6,7,9,10,1,0.1,3,True,0.7,396.8,726,79,0.0,0.008470841600001222
2,10,6,7,9,10,1,0.1,5,True,0.7,362.1,893,15,0.0,0.05536455000001297
2,10,6,7,9,10,1,0.1,8,True,0.7,285.6,796,39,0.0,0.8683344999999918
2,10,6,7,15,3,1,0.1,3,True,0.7,431.9,774,62,0.0,0.011420445799990376
2,10,6,7,15,3,1,0.1,5,True,0.7,390.7,775,55,0.0,0.07553434999999808
2,10,6,7,15,3,1,0.1,8,True,0.7,387.8,769,29,0.0,1.184583320899992
2,10,6,7,15,7,1,0.1,3,True,0.7,368.8,820,145,0.0,0.01027300410000862
2,10,6,7,15,7,1,0.1,5,True,0.7,425.5,817,128,0.0,0.06612538750000567
2,10,6,7,15,7,1,0.1,8,True,0.7,326.9,619,104,0.0,1.0618572416999996
2,10,6,7,15,10,1,0.1,3,True,0.7,491.8,828,55,0.0,0.021015062499986924
2,10,6,7,15,10,1,0.1,5,True,0.7,473.6,800,99,0.0,0.10269539170001281
2,10,6,7,15,10,1,0.1,8,True,0.7,433.0,725,197,0.0,1.4824102916000128
5,3,2,3,5,3,1,0.1,3,True,0.7,330.1,706,60,0.0,0.009216366700002254
5,3,2,3,5,3,1,0.1,5,True,0.7,263.0,574,41,0.0,0.04543235409998943
5,3,2,3,5,3,1,0.1,8,True,0.7,335.1,772,137,0.0,1.4336540125000057
5,3,2,3,5,7,1,0.1,3,True,0.7,518.6,780,88,0.0,0.01694084590001239
5,3,2,3,5,7,1,0.1,5,True,0.7,245.5,769,43,0.0,0.05268562080000265
5,3,2,3,5,7,1,0.1,8,True,0.7,305.8,630,60,0.0,0.9648422333000098
5,3,2,3,5,10,1,0.1,3,True,0.7,312.9,704,93,0.0,0.008599849999995968
5,3,2,3,5,10,1,0.1,5,True,0.7,319.0,628,63,0.0,0.047520441699998625
5,3,2,3,5,10,1,0.1,8,True,0.7,372.2,614,39,0.0,1.074365008299992
5,3,2,3,9,3,1,0.1,3,True,0.7,454.3,833,54,0.0,0.013862300000005235
5,3,2,3,9,3,1,0.1,5,True,0.7,280.0,727,40,0.0,0.04135635840000305
5,3,2,3,9,3,1,0.1,8,True,0.7,392.6,640,172,0.0,2.0630033708999918
5,3,2,3,9,7,1,0.1,3,True,0.7,448.3,939,104,0.0,0.010932083299985606
5,3,2,3,9,7,1,0.1,5,True,0.7,400.0,795,52,0.0,0.07890193339999314
5,3,2,3,9,7,1,0.1,8,True,0.7,387.3,600,79,0.0,1.1862591374999965
5,3,2,3,9,10,1,0.1,3,True,0.7,534.3,837,264,0.0,0.018867662499997096
5,3,2,3,9,10,1,0.1,5,True,0.7,280.0,775,39,0.0,0.04768750419998469
5,3,2,3,9,10,1,0.1,8,True,0.7,239.8,747,15,0.0,0.8602522542000088
5,3,2,3,15,3,1,0.1,3,True,0.7,471.0,806,31,0.0,0.011892179200003739
5,3,2,3,15,3,1,0.1,5,True,0.7,303.4,626,103,0.0,0.06831117079998421
5,3,2,3,15,3,1,0.1,8,True,0.7,365.9,802,100,0.0,1.5154860166999924
5,3,2,3,15,7,1,0.1,3,True,0.7,387.2,609,51,0.0,0.00860086659999979
5,3,2,3,15,7,1,0.1,5,True,0.7,329.0,537,109,0.0,0.04780073749998337
5,3,2,3,15,7,1,0.1,8,True,0.7,252.1,610,56,0.1,1.354053933299997
5,3,2,3,15,10,1,0.1,3,True,0.7,347.6,815,77,0.0,0.008459274999995613
5,3,2,3,15,10,1,0.1,5,True,0.7,371.3,872,100,0.0,0.07049712909999925
5,3,2,3,15,10,1,0.1,8,True,0.7,213.5,593,45,0.1,0.9298812666999993
5,3,6,3,5,3,1,0.1,3,True,0.7,380.8,725,64,0.0,0.008729137499994977
5,3,6,3,5,3,1,0.1,5,True,0.7,401.2,877,31,0.0,0.07619614999998703
5,3,6,3,5,3,1,0.1,8,True,0.7,294.8,532,15,0.0,1.0797760958000027
5,3,6,3,5,7,1,0.1,3,True,0.7,364.7,876,24,0.1,0.01512196670000776
5,3,6,3,5,7,1,0.1,5,True,0.7,212.4,521,39,0.0,0.030839175000005527
5,3,6,3,5,7,1,0.1,8,True,0.7,317.5,755,35,0.0,1.0448778208000022
5,3,6,3,5,10,1,0.1,3,True,0.7,435.3,821,64,0.0,0.011066508299995803
5,3,6,3,5,10,1,0.1,5,True,0.7,360.3,921,63,0.0,0.05739385829999719
5,3,6,3,5,10,1,0.1,8,True,0.7,335.8,691,21,0.0,1.4119632792000174
5,3,6,3,9,3,1,0.1,3,True,0.7,375.2,730,88,0.0,0.009347366599990891
5,3,6,3,9,3,1,0.1,5,True,0.7,395.4,804,49,0.0,0.06954333749999933
5,3,6,3,9,3,1,0.1,8,True,0.7,262.5,698,52,0.0,0.9168204666000065
5,3,6,3,9,7,1,0.1,3,True,0.7,472.0,761,261,0.0,0.010839708399998926
5,3,6,3,9,7,1,0.1,5,True,0.7,378.3,640,44,0.0,0.06134704169999168
5,3,6,3,9,7,1,0.1,8,True,0.7,322.1,681,53,0.0,0.93353107920002
5,3,6,3,9,10,1,0.1,3,True,0.7,352.3,653,59,0.0,0.00813282500000696
5,3,6,3,9,10,1,0.1,5,True,0.7,362.2,709,39,0.0,0.07033806669999194
5,3,6,3,9,10,1,0.1,8,True,0.7,272.9,638,15,0.0,0.8915359249999938
5,3,6,3,15,3,1,0.1,3,True,0.7,333.4,713,55,0.0,0.0071324082999808525
5,3,6,3,15,3,1,0.1,5,True,0.7,304.5,622,86,0.0,0.04909901659998468
5,3,6,3,15,3,1,0.1,8,True,0.7,216.0,447,23,0.0,0.557484029200009
5,3,6,3,15,7,1,0.1,3,True,0.7,304.0,821,52,0.0,0.0072944958999869415
5,3,6,3,15,7,1,0.1,5,True,0.7,278.1,799,64,0.0,0.05389283750000686
5,3,6,3,15,7,1,0.1,8,True,0.7,265.2,618,23,0.0,0.7759905666999884
5,3,6,3,15,10,1,0.1,3,True,0.7,397.5,846,15,0.0,0.011994470900003763
5,3,6,3,15,10,1,0.1,5,True,0.7,362.7,833,50,0.0,0.07149095830000078
5,3,6,3,15,10,1,0.1,8,True,0.7,380.6,714,102,0.0,1.4058832832999997
5,3,2,7,5,3,1,0.1,3,True,0.7,322.4,910,31,0.0,0.012685316700003568
5,3,2,7,5,3,1,0.1,5,True,0.7,417.3,753,72,0.0,0.06724864579998666
5,3,2,7,5,3,1,0.1,8,True,0.7,358.7,608,32,0.0,2.131059333400003
5,3,2,7,5,7,1,0.1,3,True,0.7,292.1,629,39,0.0,0.005956695800000489
5,3,2,7,5,7,1,0.1,5,True,0.7,278.7,623,15,0.0,0.03813869169998725
5,3,2,7,5,7,1,0.1,8,True,0.7,332.6,724,63,0.0,1.1287257582999928
5,3,2,7,5,10,1,0.1,3,True,0.7,254.1,673,47,0.0,0.00581995420000112
5,3,2,7,5,10,1,0.1,5,True,0.7,511.4,695,63,0.0,0.10245847919998141
5,3,2,7,5,10,1,0.1,8,True,0.7,309.4,573,40,0.0,0.8693477459000178
5,3,2,7,9,3,1,0.1,3,True,0.7,326.0,761,48,0.0,0.007908399999996618
5,3,2,7,9,3,1,0.1,5,True,0.7,502.8,751,296,0.0,0.12105227920001198
5,3,2,7,9,3,1,0.1,8,True,0.7,253.0,541,23,0.0,0.7505592834000027
5,3,2,7,9,7,1,0.1,3,True,0.7,465.5,755,181,0.0,0.01216469580001558
5,3,2,7,9,7,1,0.1,5,True,0.7,361.9,714,37,0.0,0.054981495800006996
5,3,2,7,9,7,1,0.1,8,True,0.7,327.0,682,128,0.0,0.9572229791999917
5,3,2,7,9,10,1,0.1,3,True,0.7,398.5,917,61,0.0,0.008814537500006736
5,3,2,7,9,10,1,0.1,5,True,0.7,265.9,618,86,0.0,0.038481670800001665
5,3,2,7,9,10,1,0.1,8,True,0.7,328.0,599,57,0.0,1.252390175000005
5,3,2,7,15,3,1,0.1,3,True,0.7,313.3,790,31,0.0,0.007962362500006748
5,3,2,7,15,3,1,0.1,5,True,0.7,246.2,480,29,0.0,0.037194241599991074
5,3,2,7,15,3,1,0.1,8,True,0.7,448.8,732,17,0.0,1.5292529582999805
5,3,2,7,15,7,1,0.1,3,True,0.7,345.9,620,128,0.0,0.007241095899985339
5,3,2,7,15,7,1,0.1,5,True,0.7,386.5,734,51,0.0,0.06013421659999949
5,3,2,7,15,7,1,0.1,8,True,0.7,269.1,746,39,0.0,0.8179798874999961
5,3,2,7,15,10,1,0.1,3,True,0.7,397.3,816,15,0.0,0.008812083399993753
5,3,2,7,15,10,1,0.1,5,True,0.7,449.1,790,116,0.0,0.07531945410000844
5,3,2,7,15,10,1,0.1,8,True,0.7,392.3,816,182,0.0,1.5037117750000106
5,3,6,7,5,3,1,0.1,3,True,0.7,385.2,674,115,0.0,0.009477979199982656
5,3,6,7,5,3,1,0.1,5,True,0.7,355.0,673,53,0.0,0.06039806669998597
5,3,6,7,5,3,1,0.1,8,True,0.7,297.7,654,68,0.0,0.9462762999999995
5,3,6,7,5,7,1,0.1,3,True,0.7,343.3,796,15,0.0,0.006984429200019804
5,3,6,7,5,7,1,0.1,5,True,0.7,312.5,628,63,0.0,0.051368737500001774
5,3,6,7,5,7,1,0.1,8,True,0.7,387.4,646,83,0.0,1.5802713583000014
5,3,6,7,5,10,1,0.1,3,True,0.7,433.8,789,67,0.0,0.012111083300010251
5,3,6,7,5,10,1,0.1,5,True,0.7,323.7,709,24,0.0,0.057953420900003036
5,3,6,7,5,10,1,0.1,8,True,0.7,271.1,614,72,0.0,0.6861139000000094
5,3,6,7,9,3,1,0.1,3,True,0.7,514.0,764,95,0.0,0.014046166599996468
5,3,6,7,9,3,1,0.1,5,True,0.7,236.5,580,47,0.0,0.031160291599985613
5,3,6,7,9,3,1,0.1,8,True,0.7,331.0,729,23,0.0,1.4482443542000056
5,3,6,7,9,7,1,0.1,3,True,0.7,370.8,764,64,0.0,0.00843020830000114
5,3,6,7,9,7,1,0.1,5,True,0.7,299.6,664,23,0.0,0.04960108329999002
5,3,6,7,9,7,1,0.1,8,True,0.7,221.1,566,45,0.0,0.8917143874999965
5,3,6,7,9,10,1,0.1,3,True,0.7,422.5,779,148,0.0,0.009423450000008415
5,3,6,7,9,10,1,0.1,5,True,0.7,356.2,582,94,0.0,0.0549669374999894
5,3,6,7,9,10,1,0.1,8,True,0.7,355.5,657,14,0.0,1.2010076584000218
5,3,6,7,15,3,1,0.1,3,True,0.7,353.4,851,53,0.0,0.009137170799999695
5,3,6,7,15,3,1,0.1,5,True,0.7,264.8,698,23,0.0,0.037280466699985484
5,3,6,7,15,3,1,0.1,8,True,0.7,326.5,606,31,0.0,1.4798277166999925
5,3,6,7,15,7,1,0.1,3,True,0.7,382.9,724,70,0.0,0.00872190000000046
5,3,6,7,15,7,1,0.1,5,True,0.7,160.2,452,26,0.0,0.0273898250000002
5,3,6,7,15,7,1,0.1,8,True,0.7,344.2,803,15,0.0,1.2169013749999977
5,3,6,7,15,10,1,0.1,3,True,0.7,340.6,698,62,0.0,0.007669529200006764
5,3,6,7,15,10,1,0.1,5,True,0.7,291.7,766,40,0.0,0.05899575840001035
5,3,6,7,15,10,1,0.1,8,True,0.7,318.4,589,80,0.0,0.7250455207999948
5,7,2,3,5,3,1,0.1,3,True,0.7,353.5,800,64,0.0,0.006953945800000838
5,7,2,3,5,3,1,0.1,5,True,0.7,353.9,665,23,0.0,0.0525630332999981
5,7,2,3,5,3,1,0.1,8,True,0.7,495.6,796,209,0.0,1.9808226749999904
5,7,2,3,5,7,1,0.1,3,True,0.7,392.3,780,87,0.0,0.009613224999998237
5,7,2,3,5,7,1,0.1,5,True,0.7,393.4,735,40,0.0,0.06793669999999566
5,7,2,3,5,7,1,0.1,8,True,0.7,537.8,899,217,0.0,2.0775517792000073
5,7,2,3,5,10,1,0.1,3,True,0.7,479.4,872,116,0.0,0.013676712500000576
5,7,2,3,5,10,1,0.1,5,True,0.7,388.5,755,160,0.0,0.0600475250000045
5,7,2,3,5,10,1,0.1,8,True,0.7,374.0,768,23,0.0,1.1605095750000145
5,7,2,3,9,3,1,0.1,3,True,0.7,386.2,848,78,0.0,0.008319691700012299
5,7,2,3,9,3,1,0.1,5,True,0.7,360.2,744,55,0.0,0.06170200000001387
5,7,2,3,9,3,1,0.1,8,True,0.7,410.2,751,66,0.0,1.6006844207999849
5,7,2,3,9,7,1,0.1,3,True,0.7,414.6,884,48,0.0,0.011293575000013333
5,7,2,3,9,7,1,0.1,5,True,0.7,241.8,418,75,0.0,0.03633937089998653
5,7,2,3,9,7,1,0.1,8,True,0.7,357.1,717,39,0.0,1.0060937792000004
5,7,2,3,9,10,1,0.1,3,True,0.7,381.8,781,136,0.0,0.009114279199980046
5,7,2,3,9,10,1,0.1,5,True,0.7,485.7,802,13,0.0,0.10726562919999197
5,7,2,3,9,10,1,0.1,8,True,0.7,252.7,738,31,0.0,0.9519353166999963
5,7,2,3,15,3,1,0.1,3,True,0.7,301.8,548,50,0.0,0.006202179199999591
5,7,2,3,15,3,1,0.1,5,True,0.7,324.8,743,55,0.0,0.05401303749999897
5,7,2,3,15,3,1,0.1,8,True,0.7,308.0,728,23,0.0,1.0649038208999855
5,7,2,3,15,7,1,0.1,3,True,0.7,373.0,831,64,0.1,0.010516087499991045
5,7,2,3,15,7,1,0.1,5,True,0.7,313.2,592,140,0.0,0.04844140830000469
5,7,2,3,15,7,1,0.1,8,True,0.7,278.9,525,166,0.0,0.785389829199994
5,7,2,3,15,10,1,0.1,3,True,0.7,348.1,609,108,0.0,0.009885958299992125
5,7,2,3,15,10,1,0.1,5,True,0.7,482.5,773,144,0.0,0.07315396670001065
5,7,2,3,15,10,1,0.1,8,True,0.7,373.2,669,111,0.0,1.4483674916999916
5,7,6,3,5,3,1,0.1,3,True,0.7,309.3,743,37,0.0,0.009445275000007313
5,7,6,3,5,3,1,0.1,5,True,0.7,337.0,662,39,0.0,0.05129249159999745
5,7,6,3,5,3,1,0.1,8,True,0.7,401.6,711,102,0.0,1.3964449834000106
5,7,6,3,5,7,1,0.1,3,True,0.7,606.7,886,253,0.0,0.019424462500001027
5,7,6,3,5,7,1,0.1,5,True,0.7,441.6,878,232,0.0,0.07663381670001854
5,7,6,3,5,7,1,0.1,8,True,0.7,371.5,820,15,0.0,1.3328324084000087
5,7,6,3,5,10,1,0.1,3,True,0.7,503.3,682,302,0.0,0.015711579099979646
5,7,6,3,5,10,1,0.1,5,True,0.7,288.7,660,39,0.0,0.044043916700002225
5,7,6,3,5,10,1,0.1,8,True,0.7,428.9,736,72,0.0,1.5273142624999991
5,7,6,3,9,3,1,0.1,3,True,0.7,200.4,564,24,0.0,0.00465119580001101
5,7,6,3,9,3,1,0.1,5,True,0.7,408.8,767,48,0.0,0.06418279160000111
5,7,6,3,9,3,1,0.1,8,True,0.7,413.7,711,15,0.0,1.4532122500000013
5,7,6,3,9,7,1,0.1,3,True,0.7,482.9,865,39,0.0,0.01232543749999877
5,7,6,3,9,7,1,0.1,5,True,0.7,207.3,733,46,0.0,0.04441600000000108
5,7,6,3,9,7,1,0.1,8,True,0.7,325.7,788,51,0.0,1.2631142084000202
5,7,6,3,9,10,1,0.1,3,True,0.7,398.6,776,53,0.0,0.008813245800001823
5,7,6,3,9,10,1,0.1,5,True,0.7,360.4,637,23,0.0,0.06651987910001936
5,7,6,3,9,10,1,0.1,8,True,0.7,248.3,660,114,0.0,0.7817831874999911
5,7,6,3,15,3,1,0.1,3,True,0.7,327.3,938,39,0.0,0.007768283400014298
5,7,6,3,15,3,1,0.1,5,True,0.7,328.9,800,72,0.0,0.050302587500004846
5,7,6,3,15,3,1,0.1,8,True,0.7,355.8,660,29,0.0,1.018393466700013
5,7,6,3,15,7,1,0.1,3,True,0.7,294.7,617,27,0.0,0.00613328750000619
5,7,6,3,15,7,1,0.1,5,True,0.7,417.4,871,116,0.1,0.07980967089999921
5,7,6,3,15,7,1,0.1,8,True,0.7,333.5,787,29,0.0,1.2105935125000087
5,7,6,3,15,10,1,0.1,3,True,0.7,351.6,805,104,0.0,0.008878875000004883
5,7,6,3,15,10,1,0.1,5,True,0.7,329.6,600,29,0.0,0.05439808749999884
5,7,6,3,15,10,1,0.1,8,True,0.7,356.2,774,124,0.0,1.7497454625000046
5,7,2,7,5,3,1,0.1,3,True,0.7,493.3,786,303,0.1,0.015978687500000886
5,7,2,7,5,3,1,0.1,5,True,0.7,312.4,696,40,0.0,0.050118454199991905
5,7,2,7,5,3,1,0.1,8,True,0.7,367.3,575,67,0.0,1.3981576417000041
5,7,2,7,5,7,1,0.1,3,True,0.7,393.3,666,128,0.0,0.008552829199993539
5,7,2,7,5,7,1,0.1,5,True,0.7,325.9,628,58,0.0,0.04821145000000797
5,7,2,7,5,7,1,0.1,8,True,0.7,359.5,740,95,0.0,1.515364862499996
5,7,2,7,5,10,1,0.1,3,True,0.7,451.5,841,153,0.0,0.011674304099983601
5,7,2,7,5,10,1,0.1,5,True,0.7,362.5,743,23,0.0,0.06731191250000848
5,7,2,7,5,10,1,0.1,8,True,0.7,163.8,326,32,0.0,0.46275087080000504
5,7,2,7,9,3,1,0.1,3,True,0.7,414.3,759,79,0.0,0.010927204099994014
5,7,2,7,9,3,1,0.1,5,True,0.7,368.1,592,54,0.0,0.063872929199988
5,7,2,7,9,3,1,0.1,8,True,0.7,455.2,836,166,0.0,1.666491216600002
5,7,2,7,9,7,1,0.1,3,True,0.7,400.2,718,36,0.0,0.008667712499982373
5,7,2,7,9,7,1,0.1,5,True,0.7,295.9,712,46,0.0,0.049228637500004876
5,7,2,7,9,7,1,0.1,8,True,0.7,252.3,633,53,0.0,0.8183487417000151
5,7,2,7,9,10,1,0.1,3,True,0.7,405.6,676,72,0.0,0.009961941699998533
5,7,2,7,9,10,1,0.1,5,True,0.7,293.6,630,77,0.0,0.04418643340000017
5,7,2,7,9,10,1,0.1,8,True,0.7,379.0,763,88,0.0,1.1767052708999928
5,7,2,7,15,3,1,0.1,3,True,0.7,418.5,832,101,0.0,0.012007141699996282
5,7,2,7,15,3,1,0.1,5,True,0.7,338.0,580,14,0.0,0.0653451165999968
5,7,2,7,15,3,1,0.1,8,True,0.7,324.2,704,94,0.0,1.0297560457999908
5,7,2,7,15,7,1,0.1,3,True,0.7,514.3,927,240,0.0,0.011729624999998123
5,7,2,7,15,7,1,0.1,5,True,0.7,200.9,509,23,0.0,0.06002651249996234
5,7,2,7,15,7,1,0.1,8,True,0.7,347.1,646,108,0.0,0.967052512500004
5,7,2,7,15,10,1,0.1,3,True,0.7,362.5,909,15,0.0,0.009297958300021492
5,7,2,7,15,10,1,0.1,5,True,0.7,344.5,835,71,0.0,0.06277802500003418
5,7,2,7,15,10,1,0.1,8,True,0.7,276.8,426,31,0.0,0.7085446917000354
5,7,6,7,5,3,1,0.1,3,True,0.7,309.3,940,31,0.0,0.006773183399991467
5,7,6,7,5,3,1,0.1,5,True,0.7,423.4,656,99,0.0,0.0769980666000265
5,7,6,7,5,3,1,0.1,8,True,0.7,385.5,791,59,0.0,2.1807443707999936
5,7,6,7,5,7,1,0.1,3,True,0.7,408.2,823,32,0.1,0.016054295799995087
5,7,6,7,5,7,1,0.1,5,True,0.7,315.7,619,31,0.0,0.05003261249999014
5,7,6,7,5,7,1,0.1,8,True,0.7,265.2,746,15,0.0,0.9133128166999995
5,7,6,7,5,10,1,0.1,3,True,0.7,310.8,733,67,0.0,0.006902649999983623
5,7,6,7,5,10,1,0.1,5,True,0.7,359.8,763,108,0.0,0.05964607910000268
5,7,6,7,5,10,1,0.1,8,True,0.7,428.2,883,74,0.0,1.5187976374999834
5,7,6,7,9,3,1,0.1,3,True,0.7,331.0,921,47,0.0,0.013332495899976492
5,7,6,7,9,3,1,0.1,5,True,0.7,341.6,780,15,0.0,0.08971544590003759
5,7,6,7,9,3,1,0.1,8,True,0.7,334.6,642,64,0.0,1.6455740542000057
5,7,6,7,9,7,1,0.1,3,True,0.7,366.8,914,15,0.0,0.008792504100028964
5,7,6,7,9,7,1,0.1,5,True,0.7,157.7,358,13,0.0,0.02168651669999235
5,7,6,7,9,7,1,0.1,8,True,0.7,312.7,765,56,0.0,0.940117654100004
5,7,6,7,9,10,1,0.1,3,True,0.7,433.0,800,156,0.0,0.01113292499999261
5,7,6,7,9,10,1,0.1,5,True,0.7,283.2,655,72,0.0,0.043664941599990924
5,7,6,7,9,10,1,0.1,8,True,0.7,201.3,609,15,0.0,0.8571332332999646
5,7,6,7,15,3,1,0.1,3,True,0.7,451.2,851,76,0.0,0.011799474999997983
5,7,6,7,15,3,1,0.1,5,True,0.7,293.5,726,31,0.0,0.044699695799999974
5,7,6,7,15,3,1,0.1,8,True,0.7,294.7,739,15,0.0,1.0261865625000155
5,7,6,7,15,7,1,0.1,3,True,0.7,361.4,586,130,0.0,0.007816175000016301
5,7,6,7,15,7,1,0.1,5,True,0.7,365.8,549,55,0.0,0.06412964589999319
5,7,6,7,15,7,1,0.1,8,True,0.7,295.4,824,40,0.0,1.0280916250000245
5,7,6,7,15,10,1,0.1,3,True,0.7,411.8,898,29,0.0,0.0095307583000249
5,7,6,7,15,10,1,0.1,5,True,0.7,194.7,343,13,0.0,0.025936958300007973
5,7,6,7,15,10,1,0.1,8,True,0.7,345.9,761,21,0.0,0.9644199500000014
5,10,2,3,5,3,1,0.1,3,True,0.7,352.8,770,100,0.0,0.013146808300007251
5,10,2,3,5,3,1,0.1,5,True,0.7,384.1,632,23,0.0,0.07446825839997473
5,10,2,3,5,3,1,0.1,8,True,0.7,331.1,599,141,0.0,0.9463922416000059
5,10,2,3,5,7,1,0.1,3,True,0.7,440.2,864,62,0.0,0.010871004199998424
5,10,2,3,5,7,1,0.1,5,True,0.7,463.8,774,86,0.0,0.0860760625000239
5,10,2,3,5,7,1,0.1,8,True,0.7,238.8,676,15,0.0,0.8334906583999782
5,10,2,3,5,10,1,0.1,3,True,0.7,502.0,917,132,0.0,0.012161062499990294
5,10,2,3,5,10,1,0.1,5,True,0.7,431.9,757,78,0.0,0.07004452500000298
5,10,2,3,5,10,1,0.1,8,True,0.7,288.7,710,29,0.0,1.216624016600008
5,10,2,3,9,3,1,0.1,3,True,0.7,331.3,686,35,0.0,0.007826887500004886
5,10,2,3,9,3,1,0.1,5,True,0.7,428.5,832,31,0.0,0.08722350829998504
5,10,2,3,9,3,1,0.1,8,True,0.7,385.5,753,29,0.0,1.4193180833000043
5,10,2,3,9,7,1,0.1,3,True,0.7,424.7,730,96,0.0,0.015734445799989772
5,10,2,3,9,7,1,0.1,5,True,0.7,421.7,626,173,0.0,0.06318496249996315
5,10,2,3,9,7,1,0.1,8,True,0.7,356.8,648,139,0.0,1.2198939332999998
5,10,2,3,9,10,1,0.1,3,True,0.7,345.4,631,106,0.0,0.00732857499997408
5,10,2,3,9,10,1,0.1,5,True,0.7,480.9,744,39,0.0,0.11352018749998934
5,10,2,3,9,10,1,0.1,8,True,0.7,246.9,691,92,0.0,0.9967319583999596
5,10,2,3,15,3,1,0.1,3,True,0.7,369.9,748,93,0.0,0.008392200000025695
5,10,2,3,15,3,1,0.1,5,True,0.7,311.0,636,54,0.0,0.04861605830001281
5,10,2,3,15,3,1,0.1,8,True,0.7,275.6,664,74,0.0,1.0471167874999991
5,10,2,3,15,7,1,0.1,3,True,0.7,522.3,808,157,0.0,0.014227000000028056
5,10,2,3,15,7,1,0.1,5,True,0.7,406.1,783,102,0.0,0.06410942500001511
5,10,2,3,15,7,1,0.1,8,True,0.7,363.2,674,23,0.0,1.5559662666999885
5,10,2,3,15,10,1,0.1,3,True,0.7,345.8,882,40,0.0,0.00873967909997191
5,10,2,3,15,10,1,0.1,5,True,0.7,382.1,725,95,0.0,0.059357670800000054
5,10,2,3,15,10,1,0.1,8,True,0.7,317.1,636,72,0.0,0.9299534875000063
5,10,6,3,5,3,1,0.1,3,True,0.7,416.1,818,60,0.0,0.013227554099967165
5,10,6,3,5,3,1,0.1,5,True,0.7,408.5,868,103,0.0,0.08469632500000443
5,10,6,3,5,3,1,0.1,8,True,0.7,375.9,599,120,0.0,1.640734191699994
5,10,6,3,5,7,1,0.1,3,True,0.7,479.1,779,144,0.0,0.012317225000015242
5,10,6,3,5,7,1,0.1,5,True,0.7,308.0,768,24,0.0,0.048340125000004265
5,10,6,3,5,7,1,0.1,8,True,0.7,430.3,761,60,0.0,1.771030887500001
5,10,6,3,5,10,1,0.1,3,True,0.7,477.7,916,199,0.0,0.011273741700006213
5,10,6,3,5,10,1,0.1,5,True,0.7,317.7,827,63,0.0,0.04853224590001446
5,10,6,3,5,10,1,0.1,8,True,0.7,316.0,539,128,0.0,0.9414097291999951
5,10,6,3,9,3,1,0.1,3,True,0.7,526.7,818,168,0.0,0.020552954200002204
5,10,6,3,9,3,1,0.1,5,True,0.7,289.9,536,75,0.0,0.042388366700015466
5,10,6,3,9,3,1,0.1,8,True,0.7,263.8,487,46,0.0,0.7473954999999932
5,10,6,3,9,7,1,0.1,3,True,0.7,305.6,513,99,0.0,0.0065241167000294805
5,10,6,3,9,7,1,0.1,5,True,0.7,536.1,856,182,0.0,0.11498569169998518
5,10,6,3,9,7,1,0.1,8,True,0.7,377.0,773,133,0.0,1.087796637500014
5,10,6,3,9,10,1,0.1,3,True,0.7,298.7,596,31,0.0,0.007593799999995099
5,10,6,3,9,10,1,0.1,5,True,0.7,325.8,691,71,0.0,0.05334865830000126
5,10,6,3,9,10,1,0.1,8,True,0.7,362.2,746,105,0.0,1.5833693541000229
5,10,6,3,15,3,1,0.1,3,True,0.7,410.1,619,100,0.0,0.011931154200010497
